MATCH #,TEAM 1,TEAM 2,GROUP,Event Id,Event Name,Event Date,Venue,Section,Sold Quantity,Sold Proceeds,Sold Cost,Margin,P & L,UNIT.P&L,Unsold Quantity,Unsold Cost,UNIT LIST PRICE,Unit Cost
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,809.72 ","$1,640.00 ",0.093782463,$169.72 ,$42.43 ,0,$0.00 ,$0.00 ,$410.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ","$1,516.68 ",$410.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$1,730.76 ","$1,320.00 ",0.237329265,$410.76 ,$102.69 ,0,$0.00 ,$0.00 ,$330.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,200.00 ",$666.93 ,$600.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ","$1,432.42 ",$410.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,CATEGORY 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$860.00 ,$549.36 ,$430.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$2,227.08 ","$1,240.00 ",0.443217127,$987.08 ,$246.77 ,0,$0.00 ,$0.00 ,$310.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ",$958.48 ,$310.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,2,"$1,400.20 ","$1,200.00 ",0.142979574,$200.20 ,$100.10 ,0,$0.00 ,$0.00 ,$600.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$1,613.07 ","$1,240.00 ",0.231279485,$373.07 ,$93.27 ,0,$0.00 ,$0.00 ,$310.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$3,064.01 ","$1,240.00 ",0.595301581,"$1,824.01 ",$456.00 ,0,$0.00 ,$0.00 ,$310.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,768.28 ","$1,640.00 ",0.072545072,$128.28 ,$32.07 ,0,$0.00 ,$0.00 ,$410.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$2,476.74 ","$1,240.00 ",0.499341876,"$1,236.74 ",$309.18 ,0,$0.00 ,$0.00 ,$310.00 
35,Netherlands,TBA,Group F,153020842,Netherlands vs TBA - World Cup - Group F (Match 35),6/20/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ",$906.68 ,$310.00 
34,Ecuador,Curaçao,Group E,153020842,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,623.40 ","$1,640.00 ",0.374857055,$983.40 ,$245.85 ,0,$0.00 ,$0.00 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,205.84 ","$1,640.00 ",0.256519058,$565.84 ,$141.46 ,0,$0.00 ,$0.00 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,367.12 ","$1,240.00 ",0.09298379,$127.12 ,$31.78 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ","$1,003.76 ",$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,709.86 ","$1,600.00 ",0.064250874,$109.86 ,$27.46 ,0,$0.00 ,$0.00 ,$400.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,"$1,032.42 ",$560.00 ,0.457585091,$472.42 ,$118.10 ,0,$0.00 ,$0.00 ,$140.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$3,038.25 ","$1,640.00 ",0.460215584,"$1,398.25 ",$349.56 ,0,$0.00 ,$0.00 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,583.12 ","$1,240.00 ",0.21673657,$343.12 ,$85.78 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,000.00 ",$500.00 ,$500.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ",$676.96 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,617.14 ","$1,240.00 ",0.233214192,$377.14 ,$94.28 ,0,$0.00 ,$0.00 ,$620.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,138.86 ","$1,640.00 ",0.233236396,$498.86 ,$124.72 ,0,$0.00 ,$0.00 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$1,828.72 ","$1,640.00 ",0.103197865,$188.72 ,$47.18 ,0,$0.00 ,$0.00 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$1,979.12 ","$1,640.00 ",0.171348882,$339.12 ,$84.78 ,0,$0.00 ,$0.00 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,"$1,277.68 ",$560.00 ,0.561705591,$717.68 ,$179.42 ,0,$0.00 ,$0.00 ,$140.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,"$1,055.19 ",$560.00 ,0.46928989,$495.19 ,$123.80 ,0,$0.00 ,$0.00 ,$140.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,000.00 ",$780.84 ,$500.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,903.70 ","$1,240.00 ",0.348636865,$663.70 ,$165.92 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,$808.95 ,$560.00 ,0.307744607,$248.95 ,$62.24 ,0,$0.00 ,$0.00 ,$140.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,723.92 ","$1,240.00 ",0.280709081,$483.92 ,$120.98 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ",$635.93 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,979.60 ","$1,240.00 ",0.37361083,$739.60 ,$184.90 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,128.50 ","$1,640.00 ",0.229504345,$488.50 ,$122.12 ,0,$0.00 ,$0.00 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,690.49 ","$1,240.00 ",0.266484865,$450.49 ,$112.62 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,718.92 ","$1,600.00 ",0.069182975,$118.92 ,$29.73 ,0,$0.00 ,$0.00 ,$400.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,414.59 ","$1,640.00 ",0.320795663,$774.59 ,$193.65 ,0,$0.00 ,$0.00 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$2,020.05 ","$1,240.00 ",0.386153808,$780.05 ,$195.01 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ",$927.24 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ",$763.13 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,"$1,390.69 ",$560.00 ,0.597322192,$830.69 ,$207.67 ,0,$0.00 ,$0.00 ,$140.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,$980.90 ,$560.00 ,0.429095728,$420.90 ,$105.22 ,0,$0.00 ,$0.00 ,$140.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,638.56 ","$1,240.00 ",0.243237965,$398.56 ,$99.64 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,497.83 ","$1,240.00 ",0.172135689,$257.83 ,$64.46 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,000.00 ",$513.12 ,$500.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,184.00 ","$1,640.00 ",0.249084249,$544.00 ,$136.00 ,0,$0.00 ,$0.00 ,$410.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,559.56 ","$1,240.00 ",0.204903947,$319.56 ,$79.89 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,715.53 ","$1,240.00 ",0.277191305,$475.53 ,$118.88 ,0,$0.00 ,$0.00 ,$310.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,"$1,569.10 ",$560.00 ,0.643107513,"$1,009.10 ",$252.28 ,0,$0.00 ,$0.00 ,$140.00 
34,Ecuador,Curaçao,Group E,153021562,Ecuador vs Curaçao - World Cup - Group E (Match 34),6/20/2026 7:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,4,"$1,563.13 ","$1,240.00 ",0.20671985,$323.13 ,$80.78 ,0,$0.00 ,$0.00 ,$310.00 
36,Tunisia,Japan,Group F,153021562,Tunisia vs Japan - World Cup - Group F (Match 36),6/20/2026 11:00:00 PM +00:00,Estadio BBVA Bancomer,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$350.70 ,$342.94 ,$175.35 
36,Tunisia,Japan,Group F,153033460,Tunisia vs Japan - World Cup - Group F (Match 36),6/20/2026 11:00:00 PM +00:00,Estadio BBVA Bancomer,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$506.73 ,$450.00 
39,Belgium,Iran,Group G,153033460,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,4,"$2,752.04 ","$1,860.00 ",0.32413773,$892.04 ,$223.01 ,0,$0.00 ,$0.00 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,2,$786.24 ,$930.00 ,-0.182844932,($143.76),($71.88),2,$930.00 ,$813.84 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,4,"$2,858.72 ","$1,860.00 ",0.349359153,$998.72 ,$249.68 ,0,$0.00 ,$0.00 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,4,"$2,646.32 ","$1,860.00 ",0.297137156,$786.32 ,$196.58 ,0,$0.00 ,$0.00 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,4,"$2,974.36 ","$1,860.00 ",0.374655388,"$1,114.36 ",$278.59 ,0,$0.00 ,$0.00 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,4,"$2,588.30 ","$1,860.00 ",0.281381601,$728.30 ,$182.08 ,0,$0.00 ,$0.00 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,4,"$3,175.12 ","$1,860.00 ",0.414195368,"$1,315.12 ",$328.78 ,0,$0.00 ,$0.00 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 1,4,"$3,193.23 ","$2,480.00 ",0.223356914,$713.23 ,$178.31 ,0,$0.00 ,$0.00 ,$620.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,860.00 ",$484.42 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 3,4,"$1,840.90 ",$860.00 ,0.532837199,$980.90 ,$245.22 ,0,$0.00 ,$0.00 ,$215.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,2,$796.97 ,$930.00 ,-0.166919708,($133.03),($66.52),2,$930.00 ,$813.84 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 2,4,"$3,818.57 ","$1,860.00 ",0.512906664,"$1,958.57 ",$489.64 ,0,$0.00 ,$0.00 ,$465.00 
39,Belgium,Iran,Group G,153020717,Belgium vs Iran - World Cup - Group G (Match 39),6/21/2026 12:00:00 PM +00:00,SoFi Stadium,Category 1,4,"$5,019.76 ","$2,480.00 ",0.505952475,"$2,539.76 ",$634.94 ,0,$0.00 ,$0.00 ,$620.00 
38,Spain,Saudi Arabia,Group H,153020717,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,200.00 ",$930.57 ,$600.00 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,CAT 3,2,$813.60 ,$721.00 ,0.113815142,$92.60 ,$46.30 ,0,$0.00 ,$0.00 ,$360.50 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,200.00 ",$930.57 ,$600.00 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,Category 3,4,"$2,081.36 ",$560.00 ,0.730945151,"$1,521.36 ",$380.34 ,0,$0.00 ,$0.00 ,$140.00 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,Category 3,4,"$2,130.77 ",$560.00 ,0.73718421,"$1,570.77 ",$392.69 ,0,$0.00 ,$0.00 ,$140.00 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,Category 3,4,"$1,788.06 ",$560.00 ,0.686811404,"$1,228.06 ",$307.02 ,0,$0.00 ,$0.00 ,$140.00 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ",$787.68 ,$310.00 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,720.00 ",$792.68 ,$430.00 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,Category 3,2,$809.00 ,$758.88 ,0.061953028,$50.12 ,$25.06 ,0,$0.00 ,$0.00 ,$379.44 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,$640.00 ,$619.78 ,$160.00 
38,Spain,Saudi Arabia,Group H,153022910,Spain vs Saudi Arabia - World Cup - Group H (Match 38),6/21/2026 12:00:00 PM +00:00,Mercedes-Benz Stadium,Category 2,4,"$3,315.52 ","$1,240.00 ",0.626001351,"$2,075.52 ",$518.88 ,0,$0.00 ,$0.00 ,$310.00 
40,New Zealand,Egypt,Group G,153022910,New Zealand vs Egypt - World Cup - Group G (Match 40),6/21/2026 6:00:00 PM +00:00,BC Place Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$612.60 ,$450.00 
40,New Zealand,Egypt,Group G,154852936,New Zealand vs Egypt - World Cup - Group G (Match 40),6/21/2026 6:00:00 PM +00:00,BC Place Stadium,Category 2,4,"$1,452.79 ","$1,240.00 ",0.146469895,$212.79 ,$53.20 ,0,$0.00 ,$0.00 ,$310.00 
37,Uruguay,Cabo Verde,Group H,154852936,Uruguay vs Cabo Verde - World Cup - Group H (Match 37),6/21/2026 6:00:00 PM +00:00,Hard Rock Stadium - Complex,Category 1,4,"$1,687.69 ","$1,780.00 ",-0.054696063,($92.31),($23.08),0,$0.00 ,$0.00 ,$445.00 
37,Uruguay,Cabo Verde,Group H,153023087,Uruguay vs Cabo Verde - World Cup - Group H (Match 37),6/21/2026 6:00:00 PM +00:00,Hard Rock Stadium - Complex,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,000.00 ",$613.02 ,$500.00 
37,Uruguay,Cabo Verde,Group H,153023087,Uruguay vs Cabo Verde - World Cup - Group H (Match 37),6/21/2026 6:00:00 PM +00:00,Hard Rock Stadium - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,420.00 ",$530.09 ,$355.00 
37,Uruguay,Cabo Verde,Group H,153023087,Uruguay vs Cabo Verde - World Cup - Group H (Match 37),6/21/2026 6:00:00 PM +00:00,Hard Rock Stadium - Complex,Category 1,4,"$1,644.64 ","$1,780.00 ",-0.082303726,($135.36),($33.84),0,$0.00 ,$0.00 ,$445.00 
